Temperature,n_H,Metallicity,Value
5.999997188084655,-2.1358613489855958,0.0,6.3121e-28
5.416401126033074,-0.9748073576979366,0.0,1.7761e-24
5.999928288189615,0.6913565704717421,0.0,3.3805e-21
2.4598692692007136,0.31307180002853663,0.0,7.0111e-24
5.482123208073538,-2.22665326459013,0.0,4.9475e-28
4.939822216492294,-3.999999961848574,0.0,1.3903e-32
5.480078296232321,-1.0037231115046057,0.0,1.3929e-24
4.097432413752811,3.999999777790829,0.0,8.1293e-16
2.1900418870116463,-1.8044747239362957,0.0,1.0849e-28
5.99999693562391,2.9367502742002287,0.0,1.0502e-16
5.998929098547258,-2.8371953237794143,0.0,1.9262e-29
4.283712105748821,2.857464082532112,0.0,7.5904e-17
4.184368792839428,3.725499215052522,0.0,1.972e-15
5.979396540776293,-0.05539133070146571,0.0,1.0694e-22
4.5003268730506765,-0.34526926962931365,0.0,1.1461e-23
2.5187646236543983,1.6022805145175463,0.0,8.5963e-22
4.278185982246602,3.457881153522423,0.0,1.2216e-15
4.649750480633326,1.817841655276244,0.0,7.1272e-19
5.9999871620348495,-1.3861141136446486,0.0,1.5264e-25
2.785923108341057,-1.5054816545913625,0.0,3.8613e-27
4.012092738749145,1.3045999917792408,0.0,3.1378e-21
3.908520718507911,2.6345621053692874,0.0,4.494e-19
2.1244611120638512,3.8624563436595767,0.0,2.0256e-19
2.9384153010805374,0.2421558187272419,0.0,9.1935e-24
5.999995274034665,-1.6198986889166966,0.0,2.456e-26
3.9727877940067797,3.48433480822846,0.0,1.5804e-17
4.8237548753868715,-1.3297162306294301,0.0,9.1023e-26
2.9686645910583156,-2.3490230233495932,0.0,3.1491e-29
2.3576561171858046,1.3132493986061065,0.0,2.1328e-22
4.712935832557009,3.9999999968220057,0.0,1.9564e-14
4.063985301054104,2.2607146225088055,0.0,4.1258e-19
4.0328144747103005,-0.6726348114351914,0.0,2.9577e-25
4.017477837320142,3.6151740128492396,0.0,4.4897e-17
3.3279087705413537,2.6841084593764855,0.0,1.0856e-19
4.785279866422103,-1.9758753233769317,0.0,9.7826e-28
5.984243465191046,0.8194200959610238,0.0,6.1146e-21
2.2021492337785022,-2.5226817459360817,0.0,6.521e-31
2.6675443089908004,-0.6653913638375365,0.0,1.6572e-25
2.386765739196404,3.9981356136148145,0.0,1.2084e-18
2.000000002215712,-1.608372543421127,0.0,2.5471e-28
5.962832601110705,0.05431898317997874,0.0,1.7815e-22
2.0000000000709637,-0.7876458214317452,0.0,2.7674e-26
4.666666666666666,-4.0,0.0,9.9117e-33
2.3106588107103727,-0.3949776803082182,0.0,3.4065e-25
5.640081848176905,0.4130968913036248,0.0,1.2955e-21
4.261425548660366,3.47798053193682,0.0,1.3358e-15
3.9831460960194764,3.163974727323269,0.0,5.5883e-18
5.8142106741315285,1.310062540208283,0.0,6.5752e-20
3.9520265614339527,3.06141858272781,0.0,2.8595e-18
3.6095425474743332,3.690591915268492,0.0,5.2923e-18
4.123518058594604,0.9993449466431438,0.0,1.4667e-21
2.4794951147297857,1.6090596101727734,0.0,8.0133e-22
5.999999998740812,2.3579096171934153,0.0,7.3063e-18
2.405238458765739,1.5495765857317845,0.0,5.3964e-22
4.110662058375974,2.780101879826918,0.0,8.0978e-18
5.99998780826272,1.8246018980781002,0.0,6.2663e-19
2.001250540036633,0.6738014995921852,0.0,8.8564e-24
4.065388313784627,-2.9935183338742517,0.0,5.8579e-31
2.0000000003274336,-2.3620175668993664,0.0,1.0044e-30
4.780872954757431,2.8240220972382803,0.0,1.2313e-16
5.287673213515237,-3.6414162798271743,0.0,1.2676e-31
4.524964386727784,1.069735656323353,0.0,1.5479e-20
4.774525818976083,-2.3242645410778895,0.0,8.734e-29
4.038581456881194,-0.8297696504979142,0.0,1.3827e-25
3.814842933165884,-0.5640009034477119,0.0,4.2313e-25
5.120637701638925,1.6890906637808376,0.0,1.1269e-18
4.094697863208976,3.9309862029182994,0.0,5.8918e-16
5.7826876657028805,1.4625043511965874,0.0,1.4177e-19
2.8174816555846043,-2.162477922604144,0.0,9.4618e-29
3.6777831395835485,3.9996233628230886,0.0,1.8048e-17
2.0206054340277753,-1.4707499637664885,0.0,6.8214e-28
4.566718367745361,-2.6745482818656585,0.0,5.9527e-30
4.632058292003741,-0.03257670627129093,0.0,9.9481e-23
4.13134623094282,1.520299011044739,0.0,2.4469e-20
4.0,1.333333333333333,0.0,3.3648e-21
2.3686792253648123,-2.184415495349912,0.0,1.663e-29
5.770303411526176,2.7833811461938693,0.0,6.3785e-17
4.237935378060219,0.16077835910604713,0.0,4.1886e-23
5.082002653373357,1.3877805923259814,0.0,2.8606e-19
4.836218162847587,-1.377331509693695,0.0,6.6983e-26
4.857826887122592,3.3905211472545402,0.0,2.3557e-15
4.513814830764415,-3.2631944914243443,0.0,2.5054e-31
4.0,4.0,0.0,1.3696e-16
4.222494233707083,3.968419370035616,0.0,1.0564e-14
4.65574180875911,-1.7242992983846541,0.0,3.4814e-27
3.9995609540142043,2.2342379426548913,0.0,1.8227e-19
4.375225624890649,-0.8092145274835225,0.0,3.9732e-25
2.7850557593133267,-3.650151057160266,0.0,5.0619e-33
5.060561616616866,-2.0796332250366376,0.0,8.6739e-28
2.000225352444779,-2.035641739928911,0.0,1.041e-29
4.675290085191779,3.250778074986389,0.0,5.5458e-16
2.1985856322672745,-2.35980507933715,0.0,2.0429e-30
5.428875157277489,3.0414934918257717,0.0,5.9964e-16
5.5325574248239064,0.43835045538950024,0.0,2.0411e-21
3.8420668617043727,1.2028560708228293,0.0,1.0335e-21
5.389579450625316,-1.3965833293133039,0.0,1.2067e-25
2.095326062976473,-1.670882452128057,0.0,2.0524e-28
4.396719986515138,-0.7345718411216647,0.0,6.9552e-25
4.149665648052021,2.461516800380959,0.0,3.6294e-18
5.985385725158212,3.5911372483662727,0.0,2.1391e-15
3.4556564156840275,3.999955711905786,0.0,9.8055e-18
5.522627659578596,-0.5568658841987022,0.0,1.5734e-23
3.6117530683187695,1.52535888885368,0.0,2.4928e-21
5.333333333333333,-4.0,0.0,2.3313e-32
4.841610998091516,0.29335110866073094,0.0,1.096e-21
4.2751753673601485,1.003314772866372,0.0,5.5029e-21
5.999999990867783,-3.4574551845320594,0.0,6.656e-31
2.3957441934024777,1.4091408742255902,0.0,3.2771e-22
4.6988431624194,3.99940752641959,0.0,1.8351e-14
4.105760881425016,3.9709525931342076,0.0,8.7633e-16
2.192053266860388,-2.3808069345926963,0.0,1.7077e-30
2.0000004795386093,-0.3748296411349759,0.0,1.638e-25
4.641422317204244,-0.008672315282341999,0.0,1.1595e-22
2.0924682175147877,0.42539799989679306,0.0,4.6665e-24
3.0802563020400004,3.9999087096184653,0.0,5.4411e-18
5.999999990724708,-2.522346148918549,0.0,8.7887e-29
4.077953771397311,3.0966216290202215,0.0,1.7089e-17
4.530729345634773,-3.0332899134878537,0.0,7.9602e-31
3.4397529228460844,-2.6456611054380006,0.0,2.6173e-30
5.867227923746838,0.9117851022930094,0.0,9.6609e-21
4.603880808029965,3.6831779029990708,0.0,3.0675e-15
5.999999998845668,0.35939829002200163,0.0,7.2979e-22
5.213608850718472,0.0842952999093956,0.0,6.6267e-22
3.204761763118358,0.4208782507067054,0.0,2.0642e-23
2.4892745507394887,-2.423456095554713,0.0,4.3767e-30
5.9999995962115555,-0.7767015686169498,0.0,3.582e-24
5.181946368994025,-2.228307512876329,0.0,3.8592e-28
5.999999980994768,-3.3985856730898325,0.0,9.077e-31
2.0000000000138143,-1.1756051368226974,0.0,3.902e-27
3.761138219416865,-1.9318249101131448,0.0,3.6144e-28
2.928193758843191,-3.4779921739038553,0.0,1.3086e-32
4.540876298936449,1.2738228479450469,0.0,4.1699e-20
5.984988191118308,3.5900513888728223,0.0,2.1285e-15
4.72264724263425,0.29562196599726964,0.0,7.0305e-22
2.2325457275781115,-1.8105289940166946,0.0,1.2283e-28
2.5865297772787192,2.532032218519784,0.0,2.1964e-20
2.441659117409612,-3.194563907008399,0.0,2.6163e-32
4.854352743359799,2.34079988702364,0.0,1.8547e-17
3.1775724579790614,-2.4639992261171235,0.0,1.2522e-29
4.0082645455247885,-1.1257466552568798,0.0,3.0727e-26
4.473099095274955,3.1109758727922467,0.0,1.8271e-16
3.698505240785247,0.9096175637770577,0.0,2.1166e-22
2.0000002388852582,-1.2695567699206747,0.0,2.277e-27
5.511946231100148,1.3935952281224204,0.0,1.9669e-19
4.8902890482249735,-1.2764737326378257,0.0,1.5798e-25
2.684427609528998,1.7088141759793951,0.0,1.722e-21
4.660977357131675,-2.226378160867216,0.0,1.5722e-28
4.050649329435372,3.385630088831062,0.0,3.2747e-17
3.4959068779742575,1.2900017710067972,0.0,8.1643e-22
4.6992847358899805,1.1797276545675375,0.0,4.4262e-20
5.1177229671423214,3.1770223065313754,0.0,1.0708e-15
4.355762621352136,0.35660754425088204,0.0,2.5985e-22
3.691720355569948,1.6159841745474992,0.0,4.2045e-21
2.247385681435853,3.1321879054706296,0.0,4.3553e-20
2.0480390114497236,-1.4346059803250308,0.0,9.1982e-28
2.0,-2.666666666666667,0.0,1.7417e-31
2.0086292459825104,2.9643991815950166,0.0,5.9853e-21
2.0000291805048613,-2.398639178969277,0.0,7.9452e-31
4.085627003044216,1.5087314468923174,0.0,1.4543e-20
3.0428012234364292,-3.766858908399346,0.0,4.0536e-33
4.544067513769242,-0.9947813528946352,0.0,3.0304e-25
5.739135988165123,1.7262784443719386,0.0,5.1466e-19
4.144274160705111,2.2232780393135325,0.0,1.0678e-18
3.8568100108487906,3.7854270712203686,0.0,1.8882e-17
3.820399275532756,-0.6422956572931552,0.0,3.0488e-25
4.610479683603762,0.6985129065164299,0.0,3.3448e-21
4.504318131632989,-2.547256222118724,0.0,1.2793e-29
2.7774287568475797,2.023744250621041,0.0,5.9044e-21
2.9240952025325706,1.5878354540522563,0.0,1.5567e-21
2.461393562953543,2.4240593659252725,0.0,1.1085e-20
5.1169472730978045,-1.803682055733822,0.0,6.2015e-27
3.8427388225374703,3.130238428213337,0.0,1.8689e-18
3.5706134125187186,3.999974799314819,0.0,1.2957e-17
2.702445461799547,-2.654639804474214,0.0,1.3688e-30
4.883224194945563,-0.13971104200571238,0.0,1.3906e-22
3.8541074258116605,-2.680581600363459,0.0,4.3752e-30
5.9999999852052355,-0.6829263798984317,0.0,5.6044e-24
4.348266834537839,2.9989399015628404,0.0,1.259e-16
2.0010826816197707,-0.5732669650749558,0.0,7.1686e-26
3.188509114271931,-2.361876080426281,0.0,3.0183e-29
2.010144612155507,3.401973530667386,0.0,2.1426e-20
4.095925019718007,2.7433044573421883,0.0,5.4134e-18
